10/27/18|000066101|Bonner Lake|OZONE-1HR|PPB|24|1|Canadian Air and Precipitation Monitoring Network|-999|-999|49.386400|-82.121400|124000066101
10/27/18|000066101|Bonner Lake|OZONE-8HR|PPB|22|8|Canadian Air and Precipitation Monitoring Network|20|0|49.386400|-82.121400|124000066101
10/27/18|000080110|Regina|OZONE-1HR|PPB|36|1|Saskatchewan Environment|-999|-999|50.450000|-104.616900|124000080110
10/27/18|000080110|Regina|OZONE-8HR|PPB|31|8|Saskatchewan Environment|29|0|50.450000|-104.616900|124000080110
10/27/18|000080110|Regina|PM2.5-24hr|UG/M3|6.2|24|Saskatchewan Environment|26|0|50.450000|-104.616900|124000080110
10/27/18|000080211|Saskatoon|OZONE-1HR|PPB|35|1|Saskatchewan Environment|-999|-999|52.136100|-106.663100|124000080211
10/27/18|000080211|Saskatoon|OZONE-8HR|PPB|32|8|Saskatchewan Environment|30|0|52.136100|-106.663100|124000080211
10/27/18|000080211|Saskatoon|PM2.5-24hr|UG/M3|9|24|Saskatchewan Environment|38|0|52.136100|-106.663100|124000080211
10/27/18|000080402|PRINCE ALBERT|OZONE-1HR|PPB|32|1|Saskatchewan Environment|-999|-999|53.201694|-105.752030|124000080402
10/27/18|000080402|PRINCE ALBERT|OZONE-8HR|PPB|29|8|Saskatchewan Environment|27|0|53.201694|-105.752030|124000080402
10/27/18|000080402|PRINCE ALBERT|PM2.5-24hr|UG/M3|9.3|24|Saskatchewan Environment|39|0|53.201694|-105.752030|124000080402
